ID,Prob1
181, 0.88
182, 0.04
183, 0.04
184, 0.92
185, 0.20
186, 0.80
187, 0.88
188, 0.08
189, 0.08
190, 1.00
191, 0.04
192, 0.72
193, 0.04
194, 0.16
195, 0.32
196, 0.04
197, 0.16
198, 0.16
199, 0.24
200, 0.08
201, 0.00
202, 0.80
203, 0.00
204, 0.32
205, 0.00
206, 0.04
207, 0.12
208, 0.04
209, 0.84
210, 0.36
211, 0.08
212, 0.16
213, 0.76
214, 0.20
215, 0.00
216, 0.40
217, 0.08
218, 0.12
219, 0.24
220, 0.32
221, 0.12
222, 0.00
223, 0.64
224, 0.44
225, 0.00
226, 0.36
227, 0.52
228, 0.68
229, 0.00
230, 0.12
231, 0.88
232, 0.32
233, 0.40
234, 0.12
235, 0.24
236, 0.08
237, 0.36
238, 0.68
239, 0.32
240, 0.48
241, 0.12
242, 0.20
243, 0.08
244, 0.12
245, 0.00
246, 0.00
247, 0.68
248, 0.32
249, 0.00
250, 1.00
251, 0.12
252, 0.16
253, 0.00
254, 0.32
255, 0.00
256, 0.36
257, 0.04
258, 0.92
259, 0.12
260, 0.84
261, 0.24
262, 0.20
263, 0.00
264, 0.08
265, 0.12
266, 0.00
267, 0.40
268, 0.16
269, 0.44
270, 0.00
271, 0.08
272, 0.12
273, 0.08
274, 0.56
275, 0.36
276, 0.92
277, 0.96
278, 0.20
279, 0.12
280, 0.96
281, 0.04
282, 0.04
283, 0.12
284, 0.04
285, 0.32
286, 0.60
287, 0.48
288, 0.04
289, 0.24
290, 0.08
291, 0.12
292, 0.08
293, 0.40
294, 0.16
295, 0.00
296, 0.08
297, 0.08
298, 0.40
299, 0.92
300, 0.04
301, 0.08
302, 0.68
303, 0.56
304, 0.08
305, 0.56
306, 0.24
307, 0.08
308, 0.00
309, 0.80
310, 0.32
311, 0.08
312, 0.36
313, 0.12
314, 0.72
315, 0.32
316, 0.00
317, 0.28
318, 0.32
319, 0.32
320, 0.08
321, 0.24
322, 0.20
323, 0.16
324, 0.12
325, 0.16
326, 0.28
327, 0.20
328, 0.28
329, 0.00
330, 0.12
331, 0.32
332, 0.00
333, 0.16
334, 0.64
335, 0.08
336, 0.24
337, 0.96
338, 0.16
339, 0.08
340, 0.32
341, 0.00
342, 0.08
343, 0.04
344, 0.16
345, 0.68
346, 0.64
347, 0.04
348, 0.00
349, 0.52
350, 0.00
351, 0.28
352, 0.00
353, 0.24
354, 0.24
355, 0.04
356, 0.04
357, 0.40
358, 0.08
359, 0.00
360, 0.12
361, 0.04
362, 0.12
363, 0.64
364, 0.16
365, 0.68
366, 0.12
367, 0.28
368, 0.00
369, 0.32
370, 0.04
371, 0.08
372, 0.36
373, 0.24
374, 0.20
375, 0.08
376, 0.60
377, 0.04
378, 0.64
379, 0.00
380, 0.36
381, 0.24
382, 0.08
383, 0.88
384, 0.44
385, 0.60
386, 0.28
387, 0.28
388, 0.16
389, 0.12
390, 0.00
391, 0.12
392, 0.68
393, 0.08
394, 0.20
395, 0.04
396, 0.84
397, 0.08
398, 0.12
399, 0.84
400, 0.32
401, 0.60
402, 0.04
403, 0.00
404, 0.08
405, 0.36
406, 0.40
407, 0.32
408, 0.04
409, 0.24
410, 0.04
411, 0.28
412, 0.24
413, 0.24
414, 0.08
415, 0.28
416, 0.32
417, 0.16
418, 0.08
419, 0.52
420, 0.28
421, 0.04
422, 0.44
423, 0.12
424, 0.24
425, 0.32
426, 0.00
427, 0.32
428, 0.00
429, 0.00
430, 0.28
431, 0.72
432, 0.00
433, 0.00
434, 0.60
435, 0.32
436, 0.20
437, 0.52
438, 0.12
439, 0.00
440, 0.16
441, 0.20
442, 0.72
443, 0.20
444, 0.08
445, 0.16
446, 0.72
447, 0.12
448, 1.00
449, 0.08
450, 0.16
451, 0.84
452, 0.48
453, 0.52
454, 0.16
455, 0.12
456, 0.80
457, 0.24
458, 0.20
459, 0.12
460, 0.56
461, 0.20
462, 0.08
463, 0.20
464, 0.04
465, 0.00
466, 0.16
467, 0.20
468, 0.12
469, 0.12
470, 0.12
471, 0.36
472, 0.04
473, 0.44
474, 0.16
475, 0.16
476, 0.00
477, 0.04
478, 0.32
479, 0.12
480, 0.40
481, 0.08
482, 0.28
483, 0.48
484, 0.04
485, 0.96
486, 0.68
487, 0.64
488, 0.32
489, 0.44
490, 0.16
491, 0.04
492, 0.00
493, 0.16
494, 0.36
495, 0.32
496, 0.88
497, 0.76
498, 1.00
499, 0.44
500, 0.52
501, 0.24
502, 0.24
503, 0.08
504, 0.48
505, 0.08
506, 0.24
507, 0.04
508, 0.12
509, 0.48
510, 0.52
511, 0.12
512, 0.00
513, 0.00
514, 0.20
515, 0.60
516, 0.04
517, 0.48
518, 0.36
519, 0.84
520, 0.52
521, 0.20
522, 0.28
523, 0.44
524, 0.04
525, 0.84
526, 0.12
527, 0.64
528, 0.48
529, 0.20
530, 0.04
531, 0.52
532, 0.28
533, 0.08
534, 0.84
535, 0.36
536, 0.12
537, 0.08
538, 0.00
539, 0.60
540, 0.04
541, 0.00
542, 0.64
543, 0.24
544, 0.08
545, 0.48
546, 0.12
547, 0.08
548, 0.24
549, 0.00
550, 0.52
551, 0.16
552, 0.72
553, 0.04
554, 0.20
555, 0.00
556, 0.04
557, 0.16
558, 0.20
559, 0.04
560, 0.12
561, 0.00
562, 0.04
563, 0.12
564, 0.04
565, 0.28
566, 0.00
567, 0.40
568, 0.24
569, 0.20
570, 0.24
571, 0.00
572, 0.08
573, 0.52
574, 0.20
575, 0.08
576, 0.12
577, 0.48
578, 0.20
579, 0.08
580, 0.72
581, 0.16
582, 0.52
583, 0.24
584, 0.04
585, 0.16
586, 0.84
587, 0.48
588, 0.08
589, 0.88
590, 0.08
591, 0.08
592, 0.72
593, 0.28
594, 0.04
595, 0.36
596, 0.12
597, 0.24
598, 0.08
599, 0.16
600, 0.48
601, 0.04
602, 0.04
603, 0.68
604, 0.00
605, 0.08
606, 0.36
607, 0.00
608, 0.28
609, 0.40
610, 0.20
611, 0.28
612, 0.40
613, 0.16
614, 0.16
615, 0.04
616, 0.08
617, 0.16
618, 0.00
619, 0.24
620, 0.68
621, 0.48
622, 0.16
623, 0.20
624, 0.04
625, 0.52
626, 0.16
627, 0.00
628, 0.48
629, 0.68
630, 0.48
631, 0.04
632, 0.16
633, 0.04
634, 0.20
635, 0.72
636, 0.32
637, 0.04
638, 0.12
639, 0.28
640, 0.04
641, 0.80
642, 0.56
643, 0.40
644, 0.44
645, 0.12
646, 0.00
647, 0.12
648, 0.04
649, 0.08
650, 0.12
651, 0.00
652, 0.96
653, 0.00
654, 0.00
655, 0.20
656, 0.20
657, 0.76
658, 0.60
659, 0.12
660, 0.84
661, 0.20
662, 0.04
663, 0.00
664, 0.88
665, 0.08
666, 0.04
667, 0.04
668, 0.48
669, 0.16
670, 0.20
671, 0.32
672, 0.00
673, 0.04
674, 0.00
675, 0.52
676, 0.16
677, 0.32
678, 0.08
679, 0.08
680, 0.84
681, 0.12
682, 0.00
683, 0.92
684, 0.20
685, 0.04
686, 0.04
687, 0.20
688, 0.04
689, 0.28
690, 0.72
691, 0.04
692, 0.64
693, 0.44
694, 0.76
695, 0.20
696, 0.40
697, 0.00
698, 0.04
699, 0.08
700, 0.72
701, 0.12
702, 0.04
703, 0.24
704, 0.64
705, 0.24
706, 0.28
707, 0.00
708, 0.04
709, 0.04
710, 0.56
711, 1.00
712, 0.08
713, 0.04
714, 0.20
715, 0.44
716, 0.92
717, 0.04
718, 0.44
719, 0.04
720, 0.12
721, 0.80
722, 0.36
723, 0.32
724, 0.12
725, 0.84
726, 0.08
727, 0.80
728, 0.76
729, 0.28
730, 0.00
731, 0.20
732, 0.20
733, 0.00
734, 0.04
735, 0.08
736, 0.40
737, 0.00
738, 1.00
739, 0.12
740, 0.64
741, 0.80
742, 0.24
743, 0.00
744, 0.76
745, 0.64
746, 0.84
747, 0.44
748, 0.04
749, 0.00
750, 0.04
751, 0.44
752, 0.12
753, 0.00
754, 0.16
755, 0.40
756, 0.44
757, 0.24
758, 0.00
759, 0.32
760, 0.12
761, 0.16
762, 0.44
763, 0.20
764, 0.08
765, 0.20
766, 0.00
767, 0.00
768, 0.16
769, 0.92
770, 0.40
771, 0.04
772, 0.24
773, 0.08
774, 0.24
775, 0.04
776, 0.00
777, 0.08
778, 0.12
779, 0.08
780, 0.88
781, 0.00
782, 0.00
783, 0.08
784, 0.36
785, 0.16
786, 0.28
787, 0.24
788, 0.68
789, 0.04
790, 0.28
791, 0.16
792, 0.16
793, 0.72
794, 1.00
795, 0.16
796, 0.00
797, 0.88
798, 0.84
799, 0.20
800, 0.48
801, 0.04
802, 0.12
803, 0.12
804, 0.36
805, 0.88
806, 0.04
807, 0.16
808, 0.00
809, 0.48
810, 0.12
811, 1.00
812, 0.00
813, 0.20
814, 0.52
815, 0.00
816, 0.20
817, 0.80
818, 0.00
819, 0.28
820, 0.16
821, 0.24
822, 0.04
823, 0.16
824, 0.04
825, 0.04
826, 0.88
827, 0.00
828, 0.24
829, 0.68
830, 0.24
831, 0.08
832, 0.36
833, 0.56
834, 0.24
835, 0.48
836, 0.52
837, 0.00
838, 0.32
839, 0.00
840, 0.20
841, 0.20
842, 0.00
843, 0.36
844, 0.68
845, 0.44
846, 0.12
847, 0.52
848, 0.16
849, 0.80
850, 0.00
851, 0.48
852, 0.52
853, 0.72
854, 0.00
855, 0.08
856, 0.20
857, 0.76
858, 0.12
859, 0.24
860, 0.00
861, 0.00
862, 0.16
863, 0.12
864, 0.28
865, 0.32
866, 0.00
867, 0.24
868, 0.36
869, 0.04
870, 0.64
871, 0.12
872, 0.12
873, 0.36
874, 0.28
875, 0.36
876, 0.44
877, 0.00
878, 0.08
879, 0.04
880, 0.04
881, 0.00
882, 0.20
883, 0.28
884, 0.28
885, 0.16
886, 0.16
887, 0.52
888, 0.64
889, 0.52
890, 0.16
891, 0.24
892, 0.40
893, 0.28
894, 0.12
895, 0.36
896, 0.08
897, 0.00
898, 0.48
899, 0.08
900, 0.80
901, 0.92
902, 0.52
903, 0.12
904, 0.76
905, 1.00
906, 0.32
907, 0.68
908, 0.88
909, 0.44
910, 0.36
911, 0.00
912, 0.16
913, 0.40
914, 0.00
915, 0.16
916, 0.08
917, 0.36
918, 0.12
919, 0.12
920, 0.56
921, 0.28
922, 0.04
923, 0.60
924, 0.88
925, 0.00
926, 0.00
927, 0.24
928, 0.88
929, 0.20
930, 0.08
931, 0.00
932, 0.00
933, 0.24
934, 0.04
935, 0.08
936, 0.08
937, 0.44
938, 0.44
939, 0.88
940, 0.12
941, 0.20
942, 1.00
943, 0.20
944, 0.12
945, 0.00
946, 0.44
947, 0.12
948, 0.24
949, 0.44
950, 0.64
951, 0.88
952, 0.40
953, 0.76
954, 0.12
955, 0.16
956, 0.12
957, 0.00
958, 0.48
959, 0.28
960, 0.20
961, 0.84
962, 0.00
963, 0.04
964, 0.08
965, 0.00
966, 0.80
967, 0.28
968, 0.08
969, 0.00
970, 0.40
971, 0.48
972, 0.48
973, 0.32
974, 0.52
975, 0.56
976, 0.04
977, 0.12
978, 0.20
979, 0.00
980, 0.48
981, 0.24
982, 0.08
983, 0.20
984, 0.08
985, 0.16
986, 0.04
987, 0.16
988, 0.00
989, 0.44
990, 0.00
991, 0.16
992, 0.20
993, 0.24
994, 0.00
995, 0.24
996, 0.56
997, 0.24
998, 0.36
999, 0.00
1000, 0.00
1001, 0.48
1002, 0.44
1003, 0.20
1004, 0.76
1005, 0.08
1006, 0.28
1007, 0.84
1008, 0.08
1009, 0.72
1010, 0.04
1011, 0.80
1012, 0.00
1013, 0.88
1014, 0.44
1015, 0.00
1016, 0.88
1017, 0.40
1018, 0.36
1019, 0.04
1020, 0.44
1021, 0.28
1022, 0.36
1023, 1.00
1024, 0.04
1025, 0.28
1026, 0.36
1027, 0.88
1028, 0.56
1029, 0.36
1030, 0.40
1031, 0.68
1032, 0.24
1033, 0.24
1034, 0.28
1035, 0.88
1036, 0.00
1037, 0.20
1038, 0.36
1039, 0.20
1040, 0.40
1041, 0.64
1042, 0.20
1043, 0.28
1044, 0.64
1045, 0.08
1046, 0.24
1047, 0.08
1048, 0.68
1049, 0.40
1050, 0.00
1051, 0.12
1052, 0.24
1053, 0.00
1054, 0.24
1055, 0.12
1056, 0.00
1057, 0.04
1058, 0.08
1059, 0.24
1060, 0.24
1061, 0.08
1062, 0.16
1063, 0.28
1064, 0.04
1065, 0.28
1066, 0.08
1067, 0.44
1068, 0.32
1069, 0.04
1070, 1.00
1071, 0.28
1072, 0.20
1073, 0.52
1074, 0.04
1075, 0.12
1076, 0.32
1077, 0.08
1078, 0.32
1079, 0.08
1080, 0.16
1081, 0.28
1082, 0.08
1083, 0.60
1084, 0.08
1085, 0.08
1086, 0.00
1087, 0.28
1088, 0.60
1089, 0.48
1090, 0.00
1091, 0.00
1092, 0.04
1093, 0.32
1094, 0.04
1095, 0.12
1096, 0.12
1097, 0.24
1098, 0.08
1099, 0.04
1100, 0.32
1101, 0.04
1102, 0.16
1103, 0.76
1104, 0.48
1105, 0.00
1106, 0.24
1107, 0.00
1108, 0.40
1109, 0.36
1110, 0.60
1111, 0.12
1112, 0.96
1113, 0.04
1114, 0.00
1115, 0.08
1116, 0.52
1117, 0.00
1118, 0.00
1119, 0.12
1120, 0.56
1121, 0.28
1122, 0.24
1123, 0.00
1124, 0.56
1125, 0.12
1126, 0.16
1127, 0.08
1128, 0.16
1129, 0.24
1130, 0.40
1131, 0.24
1132, 0.24
1133, 0.24
1134, 0.44
1135, 0.76
1136, 0.48
1137, 0.04
1138, 0.04
1139, 0.36
1140, 0.28
1141, 0.24
1142, 0.04
1143, 0.36
1144, 0.72
1145, 0.16
1146, 0.16
1147, 0.00
1148, 0.16
1149, 0.48
1150, 0.04
1151, 0.20
1152, 0.24
1153, 0.08
1154, 0.08
1155, 0.16
1156, 0.00
1157, 0.04
1158, 0.60
1159, 0.32
1160, 0.48
1161, 0.00
1162, 0.00
1163, 0.28
1164, 0.16
1165, 0.88
1166, 0.24
1167, 0.00
1168, 0.32
1169, 0.04
1170, 0.04
1171, 0.32
1172, 0.16
1173, 0.80
1174, 0.64
1175, 0.20
1176, 0.92
1177, 0.92
1178, 0.28
1179, 0.08
1180, 0.04
1181, 0.00
1182, 0.00
1183, 0.36
1184, 0.68
1185, 0.72
1186, 0.28
1187, 0.04
1188, 0.44
1189, 0.28
1190, 0.04
1191, 0.12
1192, 0.12
1193, 0.32
1194, 0.24
1195, 0.08
1196, 0.12
1197, 0.08
1198, 0.80
1199, 0.16
1200, 0.32
1201, 0.08
1202, 0.60
1203, 0.88
1204, 0.08
1205, 0.16
1206, 0.32
1207, 0.48
1208, 0.08
1209, 0.84
1210, 0.44
1211, 0.00
1212, 0.40
1213, 0.12
1214, 0.76
1215, 0.32
1216, 0.36
1217, 0.04
1218, 0.08
1219, 0.44
1220, 0.08
1221, 0.00
1222, 0.20
1223, 0.16
1224, 0.00
1225, 0.20
1226, 0.12
1227, 0.04
1228, 0.12
1229, 0.60
1230, 0.08
1231, 0.56
1232, 0.16
1233, 0.44
1234, 0.24
1235, 0.04
1236, 0.04
1237, 0.08
1238, 0.00
1239, 0.96
1240, 0.28
1241, 0.16
1242, 0.76
1243, 0.04
1244, 0.08
1245, 0.20
1246, 0.64
1247, 0.80
1248, 0.68
1249, 0.04
1250, 0.28
1251, 0.04
1252, 0.48
1253, 0.16
1254, 0.08
1255, 0.00
1256, 0.56
1257, 0.08
1258, 0.04
1259, 0.16
1260, 0.00
1261, 0.20
1262, 0.08
1263, 0.00
1264, 0.08
1265, 0.00
1266, 0.48
1267, 0.48
1268, 0.04
1269, 0.00
1270, 0.28
1271, 0.24
1272, 0.16
1273, 0.08
1274, 0.04
1275, 0.08
1276, 0.16
1277, 0.00
1278, 0.84
1279, 0.04
1280, 0.60
1281, 0.04
1282, 0.08
1283, 0.28
1284, 0.00
1285, 0.28
1286, 0.04
1287, 0.24
1288, 0.04
1289, 0.12
1290, 0.12
1291, 0.32
1292, 0.20
1293, 0.60
1294, 0.72
1295, 0.16
1296, 0.12
1297, 0.08
1298, 0.04
1299, 0.12
1300, 0.20
1301, 0.20
1302, 0.60
1303, 0.12
1304, 0.24
1305, 0.44
1306, 0.00
1307, 0.96
1308, 0.00
1309, 0.04
1310, 0.24
1311, 0.36
1312, 0.40
1313, 0.20
1314, 0.12
1315, 0.08
1316, 0.00
1317, 0.04
1318, 0.12
1319, 0.00
1320, 0.24
1321, 0.20
1322, 0.60
1323, 0.16
1324, 1.00
1325, 0.68
1326, 0.00
1327, 0.56
1328, 0.48
1329, 0.00
1330, 0.12
1331, 0.04
1332, 0.00
1333, 0.00
1334, 0.36
1335, 0.00
1336, 0.08
1337, 0.52
1338, 0.12
1339, 0.24
1340, 0.36
1341, 0.92
1342, 0.96
1343, 0.84
1344, 0.68
1345, 0.16
1346, 0.08
1347, 0.72
1348, 0.12
1349, 0.16
1350, 0.00
1351, 0.24
1352, 0.00
1353, 0.08
1354, 0.08
1355, 0.28
1356, 0.12
1357, 0.08
1358, 0.24
1359, 0.04
1360, 0.40
1361, 0.72
1362, 0.32
1363, 0.28
1364, 0.20
1365, 0.88
1366, 0.80
1367, 0.72
1368, 0.04
1369, 0.52
1370, 0.00
1371, 0.48
1372, 0.52
1373, 0.00
1374, 0.04
1375, 0.44
1376, 0.16
1377, 0.00
1378, 0.12
1379, 1.00
1380, 0.08
1381, 1.00
1382, 0.24
1383, 0.56
1384, 0.08
1385, 0.32
1386, 0.08
1387, 0.48
1388, 0.28
1389, 0.40
1390, 0.52
1391, 0.60
1392, 0.32
1393, 0.72
1394, 0.00
1395, 0.00
1396, 0.88
1397, 0.48
1398, 0.12
1399, 0.52
1400, 0.16
1401, 0.00
1402, 0.12
1403, 0.08
1404, 0.88
1405, 0.00
1406, 0.24
1407, 0.44
1408, 0.60
1409, 0.44
1410, 0.20
1411, 0.20
1412, 0.04
1413, 0.04
1414, 0.00
1415, 0.16
1416, 0.00
1417, 0.28
1418, 0.32
1419, 0.16
1420, 0.00
1421, 0.04
1422, 0.40
1423, 0.36
1424, 0.88
1425, 0.28
1426, 0.52
1427, 0.04
1428, 0.12
1429, 0.00
1430, 0.08
1431, 0.00
1432, 0.16
1433, 0.20
1434, 0.08
1435, 0.64
1436, 0.28
1437, 0.48
1438, 0.08
1439, 0.00
1440, 0.08
1441, 0.08
1442, 0.36
1443, 0.04
1444, 0.08
1445, 0.44
1446, 0.16
1447, 0.20
1448, 0.52
1449, 0.16
1450, 0.04
1451, 0.16
1452, 0.00
1453, 0.08
1454, 0.04
1455, 0.00
1456, 0.00
1457, 0.84
1458, 0.80
1459, 0.32
1460, 0.00
1461, 0.44
1462, 0.44
1463, 0.08
1464, 0.96
1465, 0.64
1466, 0.04
1467, 0.00
1468, 0.92
1469, 0.28
1470, 0.08
1471, 0.16
1472, 0.68
1473, 0.48
1474, 0.00
1475, 0.72
1476, 0.00
1477, 0.12
1478, 0.16
1479, 0.48
1480, 0.32
1481, 0.56
1482, 0.32
1483, 0.04
1484, 0.76
1485, 0.08
1486, 0.08
1487, 0.08
1488, 0.44
1489, 0.08
1490, 0.04
1491, 0.72
1492, 0.52
1493, 0.08
1494, 0.36
1495, 0.84
1496, 0.84
1497, 0.04
1498, 0.08
1499, 0.64
1500, 0.72
1501, 0.20
1502, 0.12
1503, 1.00
1504, 0.08
1505, 0.00
1506, 0.16
1507, 0.44
1508, 0.12
1509, 0.24
1510, 0.44
1511, 0.08
1512, 0.00
1513, 0.12
1514, 0.40
1515, 0.24
1516, 0.20
1517, 0.08
1518, 0.48
1519, 0.12
1520, 0.04
1521, 0.60
1522, 0.24
1523, 0.08
1524, 0.16
1525, 0.36
1526, 0.28
1527, 0.04
1528, 0.16
1529, 0.80
1530, 0.72
1531, 0.12
1532, 0.16
1533, 0.08
1534, 0.00
1535, 0.32
1536, 0.04
1537, 0.64
1538, 0.56
1539, 0.60
1540, 0.44
1541, 0.12
1542, 0.08
1543, 0.20
1544, 0.16
1545, 0.64
1546, 0.04
1547, 0.12
1548, 0.04
1549, 0.88
1550, 0.12
1551, 0.48
1552, 0.12
1553, 0.12
1554, 0.32
1555, 0.96
1556, 0.08
1557, 0.68
1558, 0.96
1559, 0.16
1560, 0.16
1561, 0.00
1562, 0.40
1563, 0.08
1564, 0.16
1565, 0.48
1566, 0.04
1567, 0.20
1568, 0.80
1569, 0.00
1570, 0.00
1571, 0.00
1572, 0.16
1573, 0.36
1574, 0.40
1575, 0.04
1576, 0.24
1577, 0.04
1578, 0.08
1579, 0.20
1580, 0.24
1581, 0.16
1582, 0.04
1583, 1.00
1584, 0.08
1585, 0.84
1586, 0.12
1587, 0.28
1588, 0.96
1589, 0.08
1590, 0.72
1591, 0.04
1592, 0.24
1593, 0.08
1594, 0.72
1595, 0.40
1596, 0.04
1597, 0.96
1598, 0.32
1599, 0.00
1600, 0.64
1601, 1.00
1602, 0.16
1603, 0.16
1604, 0.24
1605, 0.16
1606, 0.40
1607, 0.00
1608, 0.00
1609, 0.04
1610, 0.20
1611, 0.16
1612, 0.00
1613, 0.24
1614, 0.00
1615, 0.04
1616, 0.04
1617, 0.48
1618, 0.00
1619, 0.88
1620, 0.40
1621, 1.00
1622, 0.16
1623, 0.36
1624, 0.92
1625, 0.08
1626, 0.36
1627, 0.08
1628, 0.00
1629, 0.08
1630, 0.52
1631, 0.24
1632, 0.84
1633, 0.60
1634, 0.32
1635, 0.24
1636, 0.08
1637, 0.08
1638, 0.12
1639, 0.08
1640, 0.48
1641, 0.00
1642, 0.52
1643, 0.04
1644, 0.64
1645, 0.24
1646, 0.92
1647, 0.68
1648, 0.24
1649, 0.28
1650, 0.16
1651, 0.36
1652, 0.12
1653, 0.00
1654, 0.68
1655, 0.04
1656, 0.16
1657, 0.16
1658, 0.60
1659, 0.00
1660, 0.20
1661, 0.40
1662, 0.12
1663, 0.08
1664, 0.24
1665, 0.00
1666, 0.12
1667, 0.04
1668, 0.52
1669, 0.28
1670, 0.76
1671, 0.20
1672, 0.16
1673, 0.16
1674, 0.00
1675, 0.40
1676, 0.64
1677, 0.28
1678, 0.04
1679, 0.08
1680, 0.64
1681, 0.28
1682, 0.36
1683, 0.32
1684, 0.16
1685, 0.16
1686, 0.88
1687, 0.12
1688, 0.04
1689, 0.12
1690, 0.12
1691, 0.48
1692, 0.92
1693, 0.56
1694, 0.68
1695, 0.32
1696, 0.32
1697, 0.28
1698, 0.48
1699, 0.16
1700, 0.60
1701, 0.08
1702, 0.32
1703, 0.08
1704, 0.68
1705, 0.92
1706, 0.52
1707, 0.12
1708, 0.20
1709, 0.28
1710, 0.64
1711, 0.16
1712, 0.24
1713, 0.44
1714, 0.60
1715, 0.40
1716, 0.40
1717, 0.40
1718, 0.00
1719, 0.24
1720, 0.04
1721, 0.28
1722, 0.00
1723, 0.12
1724, 0.76
1725, 0.08
1726, 1.00
1727, 0.04
1728, 0.52
1729, 0.08
1730, 0.20
1731, 0.00
1732, 0.08
1733, 0.44
1734, 0.00
1735, 0.44
1736, 0.04
1737, 0.28
1738, 0.20
1739, 0.16
1740, 0.16
1741, 0.08
1742, 0.24
1743, 0.72
1744, 0.12
1745, 0.00
1746, 0.56
1747, 0.28
1748, 0.36
1749, 0.44
1750, 0.08
1751, 0.24
1752, 0.04
1753, 0.16
1754, 0.20
1755, 0.04
1756, 0.36
1757, 0.48
1758, 0.04
1759, 0.40
1760, 0.16
1761, 0.40
1762, 0.08
1763, 0.48
1764, 0.32
1765, 0.24
1766, 0.00
1767, 0.92
1768, 0.32
1769, 0.24
1770, 0.16
1771, 0.20
1772, 0.04
1773, 0.32
1774, 0.84
1775, 0.32
1776, 0.48
1777, 0.24
1778, 0.08
1779, 0.24
1780, 0.08
1781, 0.68
1782, 0.56
1783, 0.00
1784, 0.52
1785, 0.08
1786, 0.00
1787, 0.12
1788, 0.40
1789, 0.00
1790, 0.08
1791, 0.40
1792, 0.48
1793, 0.20
1794, 0.00
1795, 0.20
1796, 0.24
1797, 0.72
1798, 0.32
1799, 0.20
1800, 0.24
1801, 0.92
1802, 0.24
1803, 0.00
1804, 0.12
1805, 0.44
1806, 0.04
1807, 0.72
1808, 0.04
1809, 0.32
1810, 0.32
1811, 0.44
1812, 0.20
1813, 0.52
1814, 0.96
1815, 0.36
1816, 0.04
1817, 0.80
1818, 0.24
1819, 0.12
1820, 0.04
1821, 0.68
1822, 0.24
1823, 0.32
1824, 0.00
1825, 0.44
1826, 0.12
1827, 0.16
1828, 0.52
1829, 0.80
1830, 0.28
1831, 0.00
1832, 0.12
1833, 0.28
1834, 0.24
1835, 0.12
1836, 0.44
1837, 0.04
1838, 0.96
1839, 0.88
1840, 0.12
1841, 0.40
1842, 0.08
1843, 0.12
1844, 0.92
1845, 0.68
1846, 0.04
1847, 0.08
1848, 0.00
1849, 0.36
1850, 0.00
1851, 0.00
1852, 0.56
1853, 0.00
1854, 0.04
1855, 0.32
1856, 0.16
1857, 0.12
1858, 0.12
1859, 0.52
1860, 0.12
1861, 0.12
1862, 0.20
1863, 0.24
1864, 0.04
1865, 0.08
1866, 0.24
1867, 0.04
1868, 0.36
1869, 0.88
1870, 0.04
1871, 0.12
1872, 0.32
