ID,Prob1
1003, 0.35
1004, 0.76
1005, 0.30
1006, 0.19
1007, 0.76
1008, 0.22
1009, 0.66
1010, 0.25
1011, 0.76
1012, 0.22
1013, 0.61
1014, 0.52
1015, 0.22
1016, 0.66
1017, 0.61
1018, 0.55
1019, 0.21
1020, 0.58
1021, 0.61
1022, 0.69
1023, 0.84
1024, 0.25
1025, 0.65
1026, 0.43
1027, 0.58
1028, 0.51
1029, 0.55
1030, 0.27
1031, 0.72
1032, 0.20
1033, 0.33
1034, 0.34
1035, 0.58
1036, 0.32
1037, 0.37
1038, 0.48
1039, 0.51
1040, 0.51
1041, 0.69
1042, 0.35
1043, 0.52
1044, 0.58
1045, 0.29
1046, 0.22
1047, 0.18
1048, 0.68
1049, 0.38
1050, 0.18
1051, 0.52
1052, 0.30
1053, 0.18
1054, 0.30
1055, 0.27
1056, 0.23
1057, 0.38
1058, 0.34
1059, 0.40
1060, 0.38
1061, 0.57
1062, 0.18
1063, 0.42
1064, 0.17
1065, 0.52
1066, 0.29
1067, 0.43
1068, 0.27
1069, 0.27
1070, 0.76
1071, 0.28
1072, 0.43
1073, 0.57
1074, 0.19
1075, 0.27
1076, 0.27
1077, 0.32
1078, 0.23
1079, 0.52
1080, 0.27
1081, 0.36
1082, 0.46
1083, 0.48
1084, 0.22
1085, 0.28
1086, 0.17
1087, 0.44
1088, 0.56
1089, 0.59
1090, 0.28
1091, 0.19
1092, 0.25
1093, 0.34
1094, 0.17
1095, 0.34
1096, 0.48
1097, 0.37
1098, 0.45
1099, 0.30
1100, 0.64
1101, 0.33
1102, 0.42
1103, 0.63
1104, 0.56
1105, 0.33
1106, 0.55
1107, 0.18
1108, 0.47
1109, 0.44
1110, 0.69
1111, 0.29
1112, 0.69
1113, 0.43
1114, 0.20
1115, 0.32
1116, 0.37
1117, 0.32
1118, 0.17
1119, 0.38
1120, 0.61
1121, 0.45
1122, 0.33
1123, 0.21
1124, 0.60
1125, 0.33
1126, 0.64
1127, 0.24
1128, 0.25
1129, 0.47
1130, 0.46
1131, 0.34
1132, 0.44
1133, 0.31
1134, 0.47
1135, 0.66
1136, 0.62
1137, 0.30
1138, 0.25
1139, 0.43
1140, 0.46
1141, 0.34
1142, 0.33
1143, 0.36
1144, 0.67
1145, 0.34
1146, 0.19
1147, 0.16
1148, 0.24
1149, 0.41
1150, 0.35
1151, 0.27
1152, 0.34
1153, 0.32
1154, 0.12
1155, 0.30
1156, 0.20
1157, 0.21
1158, 0.45
1159, 0.41
1160, 0.50
1161, 0.17
1162, 0.18
1163, 0.31
1164, 0.28
1165, 0.66
1166, 0.39
1167, 0.22
1168, 0.32
1169, 0.38
1170, 0.26
1171, 0.57
1172, 0.39
1173, 0.70
1174, 0.55
1175, 0.36
1176, 0.71
1177, 0.73
1178, 0.38
1179, 0.48
1180, 0.29
1181, 0.19
1182, 0.21
1183, 0.58
1184, 0.64
1185, 0.73
1186, 0.54
1187, 0.32
1188, 0.42
1189, 0.38
1190, 0.27
1191, 0.29
1192, 0.23
1193, 0.57
1194, 0.58
1195, 0.31
1196, 0.31
1197, 0.32
1198, 0.61
1199, 0.40
1200, 0.21
1201, 0.44
1202, 0.47
1203, 0.67
1204, 0.22
1205, 0.39
1206, 0.51
1207, 0.41
1208, 0.35
1209, 0.67
1210, 0.32
1211, 0.22
1212, 0.53
1213, 0.40
1214, 0.42
1215, 0.66
1216, 0.49
1217, 0.27
1218, 0.47
1219, 0.26
1220, 0.28
1221, 0.30
1222, 0.33
1223, 0.27
1224, 0.17
1225, 0.38
1226, 0.25
1227, 0.21
1228, 0.40
1229, 0.54
1230, 0.33
1231, 0.54
1232, 0.22
1233, 0.63
1234, 0.45
1235, 0.18
1236, 0.23
1237, 0.19
1238, 0.18
1239, 0.67
1240, 0.33
1241, 0.42
1242, 0.78
1243, 0.34
1244, 0.20
1245, 0.42
1246, 0.56
1247, 0.81
1248, 0.62
1249, 0.22
1250, 0.32
1251, 0.29
1252, 0.42
1253, 0.29
1254, 0.27
1255, 0.23
1256, 0.42
1257, 0.17
1258, 0.37
1259, 0.37
1260, 0.39
1261, 0.24
1262, 0.30
1263, 0.20
1264, 0.31
1265, 0.17
1266, 0.40
1267, 0.25
1268, 0.17
1269, 0.27
1270, 0.39
1271, 0.35
1272, 0.25
1273, 0.36
1274, 0.16
1275, 0.32
1276, 0.34
1277, 0.13
1278, 0.55
1279, 0.25
1280, 0.43
1281, 0.19
1282, 0.20
1283, 0.54
1284, 0.35
1285, 0.49
1286, 0.29
1287, 0.34
1288, 0.19
1289, 0.46
1290, 0.29
1291, 0.22
1292, 0.32
1293, 0.42
1294, 0.64
1295, 0.39
1296, 0.25
1297, 0.27
1298, 0.20
1299, 0.18
1300, 0.29
1301, 0.43
1302, 0.62
1303, 0.29
1304, 0.18
1305, 0.30
1306, 0.18
1307, 0.66
1308, 0.19
1309, 0.24
1310, 0.48
1311, 0.49
1312, 0.56
1313, 0.41
1314, 0.22
1315, 0.25
1316, 0.20
1317, 0.27
1318, 0.26
1319, 0.33
1320, 0.44
1321, 0.50
1322, 0.81
1323, 0.19
1324, 0.83
1325, 0.64
1326, 0.19
1327, 0.55
1328, 0.52
1329, 0.18
1330, 0.28
1331, 0.27
1332, 0.36
1333, 0.18
1334, 0.29
1335, 0.20
1336, 0.28
1337, 0.33
1338, 0.28
1339, 0.55
1340, 0.55
1341, 0.65
1342, 0.82
1343, 0.81
1344, 0.60
1345, 0.38
1346, 0.28
1347, 0.47
1348, 0.36
1349, 0.45
1350, 0.19
1351, 0.39
1352, 0.17
1353, 0.39
1354, 0.31
1355, 0.32
1356, 0.37
1357, 0.37
1358, 0.20
1359, 0.31
1360, 0.53
1361, 0.64
1362, 0.39
1363, 0.35
1364, 0.51
1365, 0.73
1366, 0.73
1367, 0.45
1368, 0.17
1369, 0.44
1370, 0.24
1371, 0.44
1372, 0.62
1373, 0.25
1374, 0.26
1375, 0.40
1376, 0.39
1377, 0.16
1378, 0.25
1379, 0.83
1380, 0.20
1381, 0.84
1382, 0.39
1383, 0.51
1384, 0.22
1385, 0.51
1386, 0.64
1387, 0.34
1388, 0.50
1389, 0.45
1390, 0.35
1391, 0.50
1392, 0.43
1393, 0.58
1394, 0.20
1395, 0.19
1396, 0.63
1397, 0.63
1398, 0.29
1399, 0.65
1400, 0.44
1401, 0.28
1402, 0.41
1403, 0.33
1404, 0.68
1405, 0.26
1406, 0.69
1407, 0.42
1408, 0.45
1409, 0.44
1410, 0.21
1411, 0.28
1412, 0.25
1413, 0.19
1414, 0.19
1415, 0.45
1416, 0.22
1417, 0.33
1418, 0.42
1419, 0.53
1420, 0.22
1421, 0.36
1422, 0.51
1423, 0.34
1424, 0.56
1425, 0.44
1426, 0.65
1427, 0.19
1428, 0.32
1429, 0.22
1430, 0.28
1431, 0.12
1432, 0.43
1433, 0.29
1434, 0.27
1435, 0.53
1436, 0.45
1437, 0.57
1438, 0.22
1439, 0.24
1440, 0.35
1441, 0.29
1442, 0.50
1443, 0.17
1444, 0.25
1445, 0.33
1446, 0.40
1447, 0.26
1448, 0.53
1449, 0.33
1450, 0.17
1451, 0.26
1452, 0.17
1453, 0.28
1454, 0.35
1455, 0.20
1456, 0.17
1457, 0.61
1458, 0.72
1459, 0.43
1460, 0.18
1461, 0.41
1462, 0.54
1463, 0.13
1464, 0.81
1465, 0.57
1466, 0.14
1467, 0.20
1468, 0.79
1469, 0.52
1470, 0.35
1471, 0.19
1472, 0.73
1473, 0.55
1474, 0.23
1475, 0.63
1476, 0.28
1477, 0.39
1478, 0.27
1479, 0.35
1480, 0.40
1481, 0.50
1482, 0.59
1483, 0.29
1484, 0.63
1485, 0.24
1486, 0.21
1487, 0.22
1488, 0.52
1489, 0.27
1490, 0.19
1491, 0.62
1492, 0.37
1493, 0.26
1494, 0.66
1495, 0.76
1496, 0.76
1497, 0.20
1498, 0.26
1499, 0.45
1500, 0.55
1501, 0.25
1502, 0.31
1503, 0.83
1504, 0.30
1505, 0.24
1506, 0.19
1507, 0.37
1508, 0.22
1509, 0.34
1510, 0.55
1511, 0.19
1512, 0.17
1513, 0.27
1514, 0.32
1515, 0.23
1516, 0.37
1517, 0.28
1518, 0.55
1519, 0.42
1520, 0.25
1521, 0.60
1522, 0.36
1523, 0.28
1524, 0.37
1525, 0.55
1526, 0.53
1527, 0.31
1528, 0.35
1529, 0.70
1530, 0.51
1531, 0.39
1532, 0.24
1533, 0.16
1534, 0.29
1535, 0.51
1536, 0.19
1537, 0.65
1538, 0.58
1539, 0.48
1540, 0.57
1541, 0.28
1542, 0.29
1543, 0.32
1544, 0.32
1545, 0.67
1546, 0.22
1547, 0.30
1548, 0.26
1549, 0.68
1550, 0.42
1551, 0.63
1552, 0.29
1553, 0.44
1554, 0.50
1555, 0.58
1556, 0.23
1557, 0.54
1558, 0.74
1559, 0.26
1560, 0.30
1561, 0.22
1562, 0.61
1563, 0.27
1564, 0.24
1565, 0.63
1566, 0.18
1567, 0.49
1568, 0.65
1569, 0.28
1570, 0.19
1571, 0.18
1572, 0.23
1573, 0.50
1574, 0.39
1575, 0.28
1576, 0.37
1577, 0.21
1578, 0.22
1579, 0.46
1580, 0.23
1581, 0.24
1582, 0.36
1583, 0.76
1584, 0.45
1585, 0.63
1586, 0.34
1587, 0.47
1588, 0.77
1589, 0.32
1590, 0.49
1591, 0.20
1592, 0.31
1593, 0.25
1594, 0.72
1595, 0.45
1596, 0.29
1597, 0.81
1598, 0.32
1599, 0.26
1600, 0.57
1601, 0.84
1602, 0.36
1603, 0.31
1604, 0.26
1605, 0.30
1606, 0.35
1607, 0.28
1608, 0.23
1609, 0.23
1610, 0.39
1611, 0.53
1612, 0.20
1613, 0.24
1614, 0.20
1615, 0.30
1616, 0.38
1617, 0.44
1618, 0.21
1619, 0.82
1620, 0.55
1621, 0.83
1622, 0.29
1623, 0.26
1624, 0.58
1625, 0.31
1626, 0.43
1627, 0.34
1628, 0.18
1629, 0.44
1630, 0.42
1631, 0.44
1632, 0.57
1633, 0.62
1634, 0.35
1635, 0.35
1636, 0.28
1637, 0.37
1638, 0.37
1639, 0.34
1640, 0.43
1641, 0.17
1642, 0.50
1643, 0.39
1644, 0.68
1645, 0.25
1646, 0.82
1647, 0.63
1648, 0.37
1649, 0.37
1650, 0.33
1651, 0.52
1652, 0.24
1653, 0.19
1654, 0.63
1655, 0.28
1656, 0.46
1657, 0.44
1658, 0.45
1659, 0.18
1660, 0.38
1661, 0.58
1662, 0.54
1663, 0.32
1664, 0.56
1665, 0.29
1666, 0.31
1667, 0.17
1668, 0.52
1669, 0.25
1670, 0.59
1671, 0.39
1672, 0.39
1673, 0.22
1674, 0.33
1675, 0.60
1676, 0.66
1677, 0.35
1678, 0.21
1679, 0.34
1680, 0.51
1681, 0.37
1682, 0.66
1683, 0.51
1684, 0.22
1685, 0.37
1686, 0.78
1687, 0.25
1688, 0.24
1689, 0.36
1690, 0.22
1691, 0.51
1692, 0.72
1693, 0.41
1694, 0.62
1695, 0.42
1696, 0.40
1697, 0.40
1698, 0.57
1699, 0.37
1700, 0.56
1701, 0.35
1702, 0.41
1703, 0.25
1704, 0.56
1705, 0.73
1706, 0.57
1707, 0.21
1708, 0.27
1709, 0.42
1710, 0.58
1711, 0.28
1712, 0.40
1713, 0.66
1714, 0.56
1715, 0.53
1716, 0.38
1717, 0.45
1718, 0.21
1719, 0.34
1720, 0.49
1721, 0.36
1722, 0.31
1723, 0.28
1724, 0.71
1725, 0.37
1726, 0.83
1727, 0.28
1728, 0.51
1729, 0.36
1730, 0.25
1731, 0.17
1732, 0.37
1733, 0.55
1734, 0.16
1735, 0.58
1736, 0.18
1737, 0.25
1738, 0.38
1739, 0.48
1740, 0.22
1741, 0.25
1742, 0.35
1743, 0.30
1744, 0.35
1745, 0.17
1746, 0.58
1747, 0.55
1748, 0.58
1749, 0.51
1750, 0.29
1751, 0.43
1752, 0.18
1753, 0.46
1754, 0.27
1755, 0.18
1756, 0.42
1757, 0.67
1758, 0.27
1759, 0.40
1760, 0.45
1761, 0.44
1762, 0.29
1763, 0.39
1764, 0.29
1765, 0.45
1766, 0.22
1767, 0.74
1768, 0.46
1769, 0.54
1770, 0.37
1771, 0.37
1772, 0.20
1773, 0.26
1774, 0.69
1775, 0.36
1776, 0.66
1777, 0.53
1778, 0.31
1779, 0.38
1780, 0.19
1781, 0.67
1782, 0.43
1783, 0.27
1784, 0.33
1785, 0.43
1786, 0.29
1787, 0.21
1788, 0.46
1789, 0.17
1790, 0.25
1791, 0.30
1792, 0.56
1793, 0.37
1794, 0.25
1795, 0.33
1796, 0.24
1797, 0.46
1798, 0.32
1799, 0.33
1800, 0.21
1801, 0.57
1802, 0.24
1803, 0.21
1804, 0.32
1805, 0.58
1806, 0.28
1807, 0.67
1808, 0.21
1809, 0.44
1810, 0.37
1811, 0.50
1812, 0.41
1813, 0.54
1814, 0.70
1815, 0.45
1816, 0.21
1817, 0.73
1818, 0.40
1819, 0.53
1820, 0.37
1821, 0.57
1822, 0.59
1823, 0.46
1824, 0.25
1825, 0.56
1826, 0.25
1827, 0.52
1828, 0.58
1829, 0.60
1830, 0.30
1831, 0.18
1832, 0.30
1833, 0.52
1834, 0.40
1835, 0.49
1836, 0.51
1837, 0.17
1838, 0.74
1839, 0.60
1840, 0.34
1841, 0.34
1842, 0.44
1843, 0.43
1844, 0.83
1845, 0.42
1846, 0.27
1847, 0.28
1848, 0.28
1849, 0.42
1850, 0.17
1851, 0.21
1852, 0.51
1853, 0.12
1854, 0.28
1855, 0.42
1856, 0.32
1857, 0.52
1858, 0.31
1859, 0.65
1860, 0.30
1861, 0.34
1862, 0.23
1863, 0.28
1864, 0.37
1865, 0.25
1866, 0.28
1867, 0.29
1868, 0.40
1869, 0.76
1870, 0.33
1871, 0.35
1872, 0.33
