ID,Prob1
839, 0.49
840, 0.50
841, 0.49
842, 0.50
843, 0.50
844, 0.50
845, 0.49
846, 0.50
847, 0.50
848, 0.50
849, 0.50
850, 0.49
851, 0.50
852, 0.49
853, 0.50
854, 0.49
855, 0.50
856, 0.50
857, 0.50
858, 0.49
859, 0.50
860, 0.49
861, 0.50
862, 0.49
863, 0.50
864, 0.50
865, 0.50
866, 0.49
867, 0.50
868, 0.49
869, 0.49
870, 0.49
871, 0.50
872, 0.49
873, 0.50
874, 0.49
875, 0.50
876, 0.50
877, 0.49
878, 0.50
879, 0.49
880, 0.49
881, 0.49
882, 0.49
883, 0.50
884, 0.50
885, 0.49
886, 0.49
887, 0.50
888, 0.50
889, 0.50
890, 0.50
891, 0.49
892, 0.50
893, 0.50
894, 0.49
895, 0.50
896, 0.50
897, 0.50
898, 0.50
899, 0.49
900, 0.50
901, 0.50
902, 0.50
903, 0.50
904, 0.50
905, 0.50
906, 0.49
907, 0.50
908, 0.51
909, 0.50
910, 0.50
911, 0.49
912, 0.50
913, 0.50
914, 0.49
915, 0.50
916, 0.50
917, 0.50
918, 0.49
919, 0.49
920, 0.50
921, 0.49
922, 0.49
923, 0.50
924, 0.50
925, 0.49
926, 0.49
927, 0.50
928, 0.50
929, 0.49
930, 0.49
931, 0.49
932, 0.49
933, 0.50
934, 0.49
935, 0.50
936, 0.50
937, 0.50
938, 0.50
939, 0.50
940, 0.49
941, 0.50
942, 0.50
943, 0.49
944, 0.50
945, 0.50
946, 0.50
947, 0.50
948, 0.49
949, 0.49
950, 0.49
951, 0.50
952, 0.50
953, 0.50
954, 0.50
955, 0.50
956, 0.49
957, 0.50
958, 0.50
959, 0.50
960, 0.49
961, 0.50
962, 0.49
963, 0.50
964, 0.50
965, 0.49
966, 0.50
967, 0.50
968, 0.49
969, 0.49
970, 0.50
971, 0.50
972, 0.50
973, 0.50
974, 0.50
975, 0.50
976, 0.49
977, 0.49
978, 0.50
979, 0.49
980, 0.50
981, 0.50
982, 0.50
983, 0.50
984, 0.50
985, 0.49
986, 0.49
987, 0.49
988, 0.49
989, 0.49
990, 0.49
991, 0.49
992, 0.50
993, 0.50
994, 0.49
995, 0.49
996, 0.50
997, 0.50
998, 0.50
999, 0.49
1000, 0.50
1001, 0.50
1002, 0.50
1003, 0.50
1004, 0.50
1005, 0.49
1006, 0.49
1007, 0.50
1008, 0.49
1009, 0.50
1010, 0.49
1011, 0.50
1012, 0.49
1013, 0.50
1014, 0.50
1015, 0.50
1016, 0.50
1017, 0.50
1018, 0.50
1019, 0.49
1020, 0.50
1021, 0.50
1022, 0.49
1023, 0.50
1024, 0.50
1025, 0.50
1026, 0.50
1027, 0.50
1028, 0.50
1029, 0.50
1030, 0.50
1031, 0.50
1032, 0.50
1033, 0.50
1034, 0.50
1035, 0.50
1036, 0.50
1037, 0.49
1038, 0.50
1039, 0.49
1040, 0.49
1041, 0.49
1042, 0.49
1043, 0.49
1044, 0.50
1045, 0.49
1046, 0.50
1047, 0.49
1048, 0.50
1049, 0.50
1050, 0.49
1051, 0.49
1052, 0.50
1053, 0.49
1054, 0.50
1055, 0.50
1056, 0.49
1057, 0.49
1058, 0.49
1059, 0.49
1060, 0.49
1061, 0.49
1062, 0.50
1063, 0.50
1064, 0.49
1065, 0.49
1066, 0.50
1067, 0.50
1068, 0.50
1069, 0.49
1070, 0.51
1071, 0.50
1072, 0.50
1073, 0.50
1074, 0.49
1075, 0.49
1076, 0.50
1077, 0.50
1078, 0.50
1079, 0.50
1080, 0.50
1081, 0.49
1082, 0.50
1083, 0.50
1084, 0.49
1085, 0.50
1086, 0.50
1087, 0.50
1088, 0.50
1089, 0.50
1090, 0.49
1091, 0.49
1092, 0.49
1093, 0.50
1094, 0.49
1095, 0.49
1096, 0.50
1097, 0.50
1098, 0.49
1099, 0.49
1100, 0.50
1101, 0.50
1102, 0.50
1103, 0.50
1104, 0.50
1105, 0.50
1106, 0.50
1107, 0.50
1108, 0.50
1109, 0.50
1110, 0.50
1111, 0.49
1112, 0.50
1113, 0.49
1114, 0.49
1115, 0.50
1116, 0.50
1117, 0.50
1118, 0.49
1119, 0.50
1120, 0.50
1121, 0.50
1122, 0.50
1123, 0.49
1124, 0.50
1125, 0.50
1126, 0.49
1127, 0.50
1128, 0.49
1129, 0.50
1130, 0.50
1131, 0.49
1132, 0.49
1133, 0.50
1134, 0.49
1135, 0.49
1136, 0.50
1137, 0.50
1138, 0.50
1139, 0.50
1140, 0.50
1141, 0.50
1142, 0.49
1143, 0.50
1144, 0.50
1145, 0.50
1146, 0.50
1147, 0.49
1148, 0.49
1149, 0.50
1150, 0.49
1151, 0.49
1152, 0.49
1153, 0.50
1154, 0.50
1155, 0.49
1156, 0.50
1157, 0.49
1158, 0.50
1159, 0.50
1160, 0.50
1161, 0.49
1162, 0.49
1163, 0.50
1164, 0.49
1165, 0.50
1166, 0.49
1167, 0.49
1168, 0.50
1169, 0.50
1170, 0.50
1171, 0.50
1172, 0.50
1173, 0.50
1174, 0.50
1175, 0.50
1176, 0.50
1177, 0.50
1178, 0.50
1179, 0.49
1180, 0.49
1181, 0.50
1182, 0.49
1183, 0.50
1184, 0.50
1185, 0.50
1186, 0.49
1187, 0.49
1188, 0.50
1189, 0.50
1190, 0.49
1191, 0.49
1192, 0.50
1193, 0.50
1194, 0.49
1195, 0.49
1196, 0.49
1197, 0.49
1198, 0.50
1199, 0.50
1200, 0.50
1201, 0.49
1202, 0.50
1203, 0.50
1204, 0.49
1205, 0.50
1206, 0.50
1207, 0.50
1208, 0.49
1209, 0.50
1210, 0.50
1211, 0.49
1212, 0.50
1213, 0.49
1214, 0.49
1215, 0.50
1216, 0.49
1217, 0.49
1218, 0.50
1219, 0.50
1220, 0.49
1221, 0.50
1222, 0.50
1223, 0.50
1224, 0.50
1225, 0.49
1226, 0.49
1227, 0.50
1228, 0.49
1229, 0.50
1230, 0.50
1231, 0.50
1232, 0.49
1233, 0.50
1234, 0.49
1235, 0.50
1236, 0.49
1237, 0.50
1238, 0.49
1239, 0.51
1240, 0.50
1241, 0.49
1242, 0.51
1243, 0.49
1244, 0.49
1245, 0.50
1246, 0.50
1247, 0.50
1248, 0.50
1249, 0.49
1250, 0.49
1251, 0.49
1252, 0.50
1253, 0.50
1254, 0.50
1255, 0.49
1256, 0.50
1257, 0.49
1258, 0.49
1259, 0.49
1260, 0.49
1261, 0.50
1262, 0.49
1263, 0.49
1264, 0.49
1265, 0.49
1266, 0.50
1267, 0.50
1268, 0.50
1269, 0.50
1270, 0.50
1271, 0.50
1272, 0.50
1273, 0.50
1274, 0.50
1275, 0.49
1276, 0.50
1277, 0.49
1278, 0.50
1279, 0.49
1280, 0.50
1281, 0.49
1282, 0.49
1283, 0.50
1284, 0.49
1285, 0.49
1286, 0.50
1287, 0.50
1288, 0.49
1289, 0.49
1290, 0.50
1291, 0.50
1292, 0.49
1293, 0.50
1294, 0.50
1295, 0.49
1296, 0.49
1297, 0.49
1298, 0.49
1299, 0.50
1300, 0.49
1301, 0.50
1302, 0.50
1303, 0.49
1304, 0.50
1305, 0.50
1306, 0.49
1307, 0.50
1308, 0.49
1309, 0.49
1310, 0.50
1311, 0.49
1312, 0.50
1313, 0.50
1314, 0.49
1315, 0.49
1316, 0.49
1317, 0.50
1318, 0.49
1319, 0.50
1320, 0.50
1321, 0.50
1322, 0.50
1323, 0.49
1324, 0.50
1325, 0.50
1326, 0.49
1327, 0.50
1328, 0.50
1329, 0.50
1330, 0.49
1331, 0.49
1332, 0.50
1333, 0.49
1334, 0.50
1335, 0.49
1336, 0.49
1337, 0.50
1338, 0.49
1339, 0.49
1340, 0.50
1341, 0.50
1342, 0.50
1343, 0.50
1344, 0.49
1345, 0.49
1346, 0.49
1347, 0.49
1348, 0.49
1349, 0.49
1350, 0.49
1351, 0.49
1352, 0.50
1353, 0.49
1354, 0.49
1355, 0.49
1356, 0.49
1357, 0.49
1358, 0.50
1359, 0.49
1360, 0.50
1361, 0.49
1362, 0.50
1363, 0.50
1364, 0.50
1365, 0.50
1366, 0.50
1367, 0.50
1368, 0.50
1369, 0.50
1370, 0.49
1371, 0.50
1372, 0.50
1373, 0.50
1374, 0.49
1375, 0.50
1376, 0.49
1377, 0.49
1378, 0.50
1379, 0.50
1380, 0.49
1381, 0.50
1382, 0.49
1383, 0.50
1384, 0.50
1385, 0.50
1386, 0.50
1387, 0.50
1388, 0.50
1389, 0.50
1390, 0.50
1391, 0.50
1392, 0.50
1393, 0.50
1394, 0.49
1395, 0.49
1396, 0.50
1397, 0.50
1398, 0.49
1399, 0.49
1400, 0.50
1401, 0.50
1402, 0.50
1403, 0.49
1404, 0.50
1405, 0.50
1406, 0.50
1407, 0.50
1408, 0.50
1409, 0.50
1410, 0.50
1411, 0.50
1412, 0.50
1413, 0.49
1414, 0.49
1415, 0.50
1416, 0.50
1417, 0.49
1418, 0.49
1419, 0.50
1420, 0.49
1421, 0.50
1422, 0.50
1423, 0.50
1424, 0.50
1425, 0.50
1426, 0.50
1427, 0.50
1428, 0.49
1429, 0.50
1430, 0.50
1431, 0.50
1432, 0.50
1433, 0.50
1434, 0.50
1435, 0.50
1436, 0.50
1437, 0.50
1438, 0.49
1439, 0.49
1440, 0.50
1441, 0.50
1442, 0.50
1443, 0.50
1444, 0.49
1445, 0.50
1446, 0.50
1447, 0.50
1448, 0.50
1449, 0.50
1450, 0.50
1451, 0.49
1452, 0.50
1453, 0.50
1454, 0.49
1455, 0.49
1456, 0.49
1457, 0.50
1458, 0.50
1459, 0.49
1460, 0.49
1461, 0.49
1462, 0.50
1463, 0.50
1464, 0.50
1465, 0.50
1466, 0.49
1467, 0.49
1468, 0.50
1469, 0.50
1470, 0.50
1471, 0.50
1472, 0.50
1473, 0.50
1474, 0.49
1475, 0.50
1476, 0.49
1477, 0.50
1478, 0.50
1479, 0.50
1480, 0.50
1481, 0.50
1482, 0.49
1483, 0.49
1484, 0.50
1485, 0.49
1486, 0.50
1487, 0.50
1488, 0.50
1489, 0.49
1490, 0.49
1491, 0.50
1492, 0.50
1493, 0.49
1494, 0.50
1495, 0.50
1496, 0.50
1497, 0.49
1498, 0.49
1499, 0.50
1500, 0.50
1501, 0.49
1502, 0.49
1503, 0.51
1504, 0.50
1505, 0.49
1506, 0.49
1507, 0.50
1508, 0.50
1509, 0.50
1510, 0.49
1511, 0.50
1512, 0.49
1513, 0.50
1514, 0.50
1515, 0.50
1516, 0.49
1517, 0.50
1518, 0.49
1519, 0.49
1520, 0.49
1521, 0.49
1522, 0.49
1523, 0.49
1524, 0.50
1525, 0.50
1526, 0.50
1527, 0.50
1528, 0.49
1529, 0.50
1530, 0.50
1531, 0.50
1532, 0.50
1533, 0.49
1534, 0.49
1535, 0.50
1536, 0.49
1537, 0.50
1538, 0.50
1539, 0.50
1540, 0.50
1541, 0.50
1542, 0.49
1543, 0.50
1544, 0.50
1545, 0.50
1546, 0.49
1547, 0.49
1548, 0.50
1549, 0.50
1550, 0.50
1551, 0.50
1552, 0.49
1553, 0.49
1554, 0.50
1555, 0.50
1556, 0.49
1557, 0.50
1558, 0.50
1559, 0.50
1560, 0.50
1561, 0.49
1562, 0.50
1563, 0.50
1564, 0.50
1565, 0.50
1566, 0.49
1567, 0.50
1568, 0.50
1569, 0.49
1570, 0.49
1571, 0.50
1572, 0.50
1573, 0.50
1574, 0.50
1575, 0.50
1576, 0.50
1577, 0.49
1578, 0.50
1579, 0.49
1580, 0.50
1581, 0.49
1582, 0.50
1583, 0.50
1584, 0.49
1585, 0.51
1586, 0.49
1587, 0.49
1588, 0.51
1589, 0.50
1590, 0.50
1591, 0.49
1592, 0.50
1593, 0.50
1594, 0.50
1595, 0.50
1596, 0.49
1597, 0.50
1598, 0.50
1599, 0.50
1600, 0.50
1601, 0.50
1602, 0.50
1603, 0.50
1604, 0.50
1605, 0.49
1606, 0.50
1607, 0.49
1608, 0.49
1609, 0.49
1610, 0.50
1611, 0.49
1612, 0.50
1613, 0.49
1614, 0.49
1615, 0.50
1616, 0.49
1617, 0.50
1618, 0.49
1619, 0.50
1620, 0.50
1621, 0.51
1622, 0.50
1623, 0.49
1624, 0.50
1625, 0.49
1626, 0.50
1627, 0.49
1628, 0.49
1629, 0.50
1630, 0.50
1631, 0.50
1632, 0.50
1633, 0.50
1634, 0.49
1635, 0.50
1636, 0.49
1637, 0.49
1638, 0.49
1639, 0.49
1640, 0.49
1641, 0.50
1642, 0.50
1643, 0.49
1644, 0.50
1645, 0.50
1646, 0.50
1647, 0.50
1648, 0.50
1649, 0.49
1650, 0.50
1651, 0.50
1652, 0.50
1653, 0.49
1654, 0.50
1655, 0.49
1656, 0.49
1657, 0.49
1658, 0.50
1659, 0.50
1660, 0.49
1661, 0.49
1662, 0.50
1663, 0.49
1664, 0.49
1665, 0.49
1666, 0.50
1667, 0.49
1668, 0.50
1669, 0.50
1670, 0.50
1671, 0.50
1672, 0.50
1673, 0.50
1674, 0.50
1675, 0.49
1676, 0.50
1677, 0.50
1678, 0.50
1679, 0.49
1680, 0.51
1681, 0.50
1682, 0.50
1683, 0.50
1684, 0.50
1685, 0.50
1686, 0.51
1687, 0.49
1688, 0.49
1689, 0.50
1690, 0.49
1691, 0.49
1692, 0.50
1693, 0.50
1694, 0.50
1695, 0.50
1696, 0.50
1697, 0.50
1698, 0.50
1699, 0.49
1700, 0.50
1701, 0.50
1702, 0.50
1703, 0.50
1704, 0.50
1705, 0.50
1706, 0.50
1707, 0.49
1708, 0.49
1709, 0.50
1710, 0.50
1711, 0.50
1712, 0.49
1713, 0.50
1714, 0.50
1715, 0.49
1716, 0.50
1717, 0.50
1718, 0.49
1719, 0.50
1720, 0.49
1721, 0.50
1722, 0.49
1723, 0.49
1724, 0.50
1725, 0.49
1726, 0.50
1727, 0.49
1728, 0.50
1729, 0.50
1730, 0.50
1731, 0.49
1732, 0.49
1733, 0.50
1734, 0.49
1735, 0.49
1736, 0.50
1737, 0.50
1738, 0.50
1739, 0.49
1740, 0.50
1741, 0.50
1742, 0.49
1743, 0.50
1744, 0.50
1745, 0.49
1746, 0.50
1747, 0.50
1748, 0.49
1749, 0.49
1750, 0.49
1751, 0.50
1752, 0.49
1753, 0.50
1754, 0.49
1755, 0.50
1756, 0.50
1757, 0.50
1758, 0.49
1759, 0.50
1760, 0.50
1761, 0.50
1762, 0.50
1763, 0.50
1764, 0.50
1765, 0.50
1766, 0.50
1767, 0.49
1768, 0.49
1769, 0.50
1770, 0.50
1771, 0.49
1772, 0.49
1773, 0.50
1774, 0.50
1775, 0.49
1776, 0.50
1777, 0.50
1778, 0.50
1779, 0.50
1780, 0.50
1781, 0.50
1782, 0.50
1783, 0.49
1784, 0.50
1785, 0.49
1786, 0.49
1787, 0.49
1788, 0.50
1789, 0.50
1790, 0.49
1791, 0.49
1792, 0.50
1793, 0.50
1794, 0.49
1795, 0.50
1796, 0.49
1797, 0.50
1798, 0.50
1799, 0.50
1800, 0.49
1801, 0.50
1802, 0.49
1803, 0.49
1804, 0.49
1805, 0.49
1806, 0.50
1807, 0.49
1808, 0.50
1809, 0.49
1810, 0.50
1811, 0.50
1812, 0.50
1813, 0.50
1814, 0.50
1815, 0.50
1816, 0.49
1817, 0.49
1818, 0.50
1819, 0.49
1820, 0.49
1821, 0.50
1822, 0.50
1823, 0.50
1824, 0.50
1825, 0.50
1826, 0.49
1827, 0.49
1828, 0.50
1829, 0.51
1830, 0.49
1831, 0.49
1832, 0.49
1833, 0.49
1834, 0.49
1835, 0.50
1836, 0.50
1837, 0.49
1838, 0.50
1839, 0.50
1840, 0.50
1841, 0.50
1842, 0.49
1843, 0.49
1844, 0.50
1845, 0.50
1846, 0.50
1847, 0.49
1848, 0.49
1849, 0.50
1850, 0.49
1851, 0.49
1852, 0.50
1853, 0.50
1854, 0.50
1855, 0.50
1856, 0.50
1857, 0.49
1858, 0.50
1859, 0.50
1860, 0.50
1861, 0.50
1862, 0.50
1863, 0.50
1864, 0.49
1865, 0.49
1866, 0.49
1867, 0.49
1868, 0.50
1869, 0.50
1870, 0.49
1871, 0.49
1872, 0.49
