ID,Prob1
685, 0.25
686, 0.10
687, 0.23
688, 0.15
689, 0.44
690, 0.41
691, 0.30
692, 0.70
693, 0.22
694, 0.86
695, 0.54
696, 0.39
697, 0.09
698, 0.08
699, 0.25
700, 0.50
701, 0.23
702, 0.06
703, 0.39
704, 0.80
705, 0.40
706, 0.20
707, 0.05
708, 0.13
709, 0.10
710, 0.21
711, 1.00
712, 0.14
713, 0.35
714, 0.44
715, 0.00
716, 0.86
717, 0.21
718, 0.71
719, 0.19
720, 0.42
721, 0.90
722, 0.56
723, 0.43
724, 0.06
725, 0.80
726, 0.14
727, 0.70
728, 0.87
729, 0.37
730, 0.19
731, 0.29
732, 0.35
733, 0.07
734, 0.10
735, 0.18
736, 0.48
737, 0.08
738, 0.73
739, 0.35
740, 0.52
741, 0.98
742, 0.52
743, 0.14
744, 0.77
745, 0.57
746, 0.89
747, 0.29
748, 0.11
749, 0.26
750, 0.11
751, 0.62
752, 0.21
753, 0.04
754, 0.16
755, 0.59
756, 0.53
757, 0.39
758, 0.17
759, 0.49
760, 0.24
761, 0.30
762, 0.56
763, 0.25
764, 0.43
765, 0.31
766, 0.07
767, 0.00
768, 0.28
769, 0.91
770, 0.30
771, 0.07
772, 0.17
773, 0.14
774, 0.13
775, 0.10
776, 0.15
777, 0.00
778, 0.56
779, 0.08
780, 0.52
781, 0.13
782, 0.04
783, 0.05
784, 0.68
785, 0.45
786, 0.45
787, 0.29
788, 0.71
789, 0.23
790, 0.17
791, 0.60
792, 0.44
793, 0.72
794, 1.00
795, 0.37
796, 0.16
797, 0.80
798, 0.86
799, 0.51
800, 0.74
801, 0.25
802, 0.33
803, 0.25
804, 0.33
805, 0.89
806, 0.33
807, 0.16
808, 0.06
809, 0.39
810, 0.25
811, 1.00
812, 0.12
813, 0.42
814, 0.50
815, 0.05
816, 0.32
817, 0.56
818, 0.21
819, 0.35
820, 0.31
821, 0.34
822, 0.18
823, 0.27
824, 0.13
825, 0.24
826, 0.93
827, 0.32
828, 0.65
829, 0.79
830, 0.14
831, 0.10
832, 0.60
833, 0.50
834, 0.42
835, 0.76
836, 0.51
837, 0.12
838, 0.61
839, 0.12
840, 0.36
841, 0.53
842, 0.18
843, 0.57
844, 0.77
845, 0.45
846, 0.12
847, 0.50
848, 0.44
849, 0.67
850, 0.24
851, 0.70
852, 0.46
853, 0.44
854, 0.21
855, 0.23
856, 0.23
857, 0.65
858, 0.20
859, 0.31
860, 0.00
861, 0.00
862, 0.36
863, 0.25
864, 0.52
865, 0.59
866, 0.00
867, 0.41
868, 0.39
869, 0.24
870, 0.73
871, 0.15
872, 0.18
873, 0.30
874, 0.16
875, 0.42
876, 0.52
877, 0.36
878, 0.26
879, 0.14
880, 0.19
881, 0.03
882, 0.49
883, 0.17
884, 0.37
885, 0.03
886, 0.15
887, 0.60
888, 0.66
889, 0.80
890, 0.06
891, 0.21
892, 0.40
893, 0.37
894, 0.25
895, 0.21
896, 0.25
897, 0.18
898, 0.72
899, 0.12
900, 0.86
901, 0.71
902, 0.33
903, 0.00
904, 0.52
905, 0.97
906, 0.43
907, 0.80
908, 0.89
909, 0.50
910, 0.11
911, 0.09
912, 0.02
913, 0.61
914, 0.00
915, 0.33
916, 0.13
917, 0.20
918, 0.32
919, 0.60
920, 0.76
921, 0.53
922, 0.20
923, 0.59
924, 0.84
925, 0.02
926, 0.27
927, 0.08
928, 0.82
929, 0.19
930, 0.21
931, 0.04
932, 0.01
933, 0.27
934, 0.10
935, 0.24
936, 0.16
937, 0.56
938, 0.60
939, 0.98
940, 0.32
941, 0.43
942, 0.89
943, 0.20
944, 0.58
945, 0.13
946, 0.50
947, 0.09
948, 0.14
949, 0.44
950, 0.44
951, 0.84
952, 0.34
953, 0.95
954, 0.26
955, 0.18
956, 0.19
957, 0.01
958, 0.76
959, 0.18
960, 0.28
961, 0.78
962, 0.19
963, 0.24
964, 0.30
965, 0.11
966, 0.69
967, 0.53
968, 0.05
969, 0.33
970, 0.57
971, 0.52
972, 0.48
973, 0.44
974, 0.52
975, 0.82
976, 0.21
977, 0.20
978, 0.22
979, 0.02
980, 0.48
981, 0.50
982, 0.31
983, 0.24
984, 0.02
985, 0.21
986, 0.23
987, 0.37
988, 0.20
989, 0.57
990, 0.12
991, 0.23
992, 0.30
993, 0.30
994, 0.04
995, 0.34
996, 0.59
997, 0.22
998, 0.42
999, 0.08
1000, 0.02
1001, 0.64
1002, 0.41
1003, 0.19
1004, 0.97
1005, 0.10
1006, 0.30
1007, 0.90
1008, 0.15
1009, 0.67
1010, 0.02
1011, 0.65
1012, 0.10
1013, 0.75
1014, 0.36
1015, 0.26
1016, 0.61
1017, 0.80
1018, 0.40
1019, 0.11
1020, 0.70
1021, 0.58
1022, 0.44
1023, 1.00
1024, 0.18
1025, 0.50
1026, 0.40
1027, 0.90
1028, 0.68
1029, 0.27
1030, 0.31
1031, 0.60
1032, 0.24
1033, 0.45
1034, 0.27
1035, 0.70
1036, 0.23
1037, 0.19
1038, 0.30
1039, 0.15
1040, 0.40
1041, 0.76
1042, 0.17
1043, 0.39
1044, 0.59
1045, 0.15
1046, 0.01
1047, 0.06
1048, 0.72
1049, 0.27
1050, 0.10
1051, 0.24
1052, 0.26
1053, 0.06
1054, 0.23
1055, 0.15
1056, 0.05
1057, 0.10
1058, 0.13
1059, 0.25
1060, 0.36
1061, 0.10
1062, 0.54
1063, 0.38
1064, 0.03
1065, 0.44
1066, 0.21
1067, 0.46
1068, 0.37
1069, 0.12
1070, 0.79
1071, 0.13
1072, 0.20
1073, 0.57
1074, 0.08
1075, 0.07
1076, 0.28
1077, 0.21
1078, 0.28
1079, 0.40
1080, 0.00
1081, 0.22
1082, 0.33
1083, 0.57
1084, 0.07
1085, 0.28
1086, 0.01
1087, 0.36
1088, 0.28
1089, 0.67
1090, 0.10
1091, 0.12
1092, 0.05
1093, 0.10
1094, 0.00
1095, 0.25
1096, 0.29
1097, 0.31
1098, 0.18
1099, 0.18
1100, 0.15
1101, 0.25
1102, 0.17
1103, 0.87
1104, 0.49
1105, 0.24
1106, 0.65
1107, 0.01
1108, 0.29
1109, 0.42
1110, 0.50
1111, 0.18
1112, 0.65
1113, 0.31
1114, 0.14
1115, 0.21
1116, 0.30
1117, 0.08
1118, 0.08
1119, 0.27
1120, 0.51
1121, 0.15
1122, 0.38
1123, 0.11
1124, 0.40
1125, 0.04
1126, 0.25
1127, 0.14
1128, 0.31
1129, 0.35
1130, 0.40
1131, 0.27
1132, 0.31
1133, 0.26
1134, 0.47
1135, 0.75
1136, 0.47
1137, 0.12
1138, 0.05
1139, 0.33
1140, 0.25
1141, 0.10
1142, 0.33
1143, 0.34
1144, 0.68
1145, 0.10
1146, 0.24
1147, 0.00
1148, 0.10
1149, 0.72
1150, 0.13
1151, 0.13
1152, 0.20
1153, 0.28
1154, 0.25
1155, 0.43
1156, 0.20
1157, 0.23
1158, 0.56
1159, 0.31
1160, 0.54
1161, 0.03
1162, 0.11
1163, 0.21
1164, 0.11
1165, 0.96
1166, 0.51
1167, 0.20
1168, 0.26
1169, 0.25
1170, 0.18
1171, 0.16
1172, 0.26
1173, 0.93
1174, 0.85
1175, 0.25
1176, 0.87
1177, 0.89
1178, 0.39
1179, 0.30
1180, 0.19
1181, 0.18
1182, 0.17
1183, 0.26
1184, 0.94
1185, 0.61
1186, 0.61
1187, 0.03
1188, 0.50
1189, 0.45
1190, 0.10
1191, 0.14
1192, 0.22
1193, 0.28
1194, 0.51
1195, 0.29
1196, 0.40
1197, 0.13
1198, 0.62
1199, 0.19
1200, 0.38
1201, 0.16
1202, 0.69
1203, 0.96
1204, 0.06
1205, 0.21
1206, 0.22
1207, 0.44
1208, 0.17
1209, 1.00
1210, 0.79
1211, 0.12
1212, 0.44
1213, 0.11
1214, 0.67
1215, 0.64
1216, 0.20
1217, 0.16
1218, 0.46
1219, 0.41
1220, 0.08
1221, 0.20
1222, 0.11
1223, 0.15
1224, 0.04
1225, 0.36
1226, 0.23
1227, 0.10
1228, 0.22
1229, 0.65
1230, 0.20
1231, 0.51
1232, 0.30
1233, 0.54
1234, 0.18
1235, 0.05
1236, 0.24
1237, 0.25
1238, 0.22
1239, 0.98
1240, 0.31
1241, 0.10
1242, 0.92
1243, 0.30
1244, 0.02
1245, 0.14
1246, 0.32
1247, 0.84
1248, 0.75
1249, 0.18
1250, 0.60
1251, 0.14
1252, 0.53
1253, 0.17
1254, 0.11
1255, 0.23
1256, 0.72
1257, 0.14
1258, 0.21
1259, 0.21
1260, 0.20
1261, 0.51
1262, 0.17
1263, 0.16
1264, 0.01
1265, 0.00
1266, 0.40
1267, 0.10
1268, 0.10
1269, 0.21
1270, 0.60
1271, 0.37
1272, 0.22
1273, 0.26
1274, 0.00
1275, 0.13
1276, 0.23
1277, 0.03
1278, 0.90
1279, 0.06
1280, 0.50
1281, 0.04
1282, 0.27
1283, 0.45
1284, 0.25
1285, 0.40
1286, 0.03
1287, 0.45
1288, 0.03
1289, 0.26
1290, 0.14
1291, 0.14
1292, 0.05
1293, 0.33
1294, 0.70
1295, 0.43
1296, 0.32
1297, 0.21
1298, 0.09
1299, 0.06
1300, 0.29
1301, 0.05
1302, 0.35
1303, 0.18
1304, 0.31
1305, 0.00
1306, 0.03
1307, 0.56
1308, 0.11
1309, 0.26
1310, 0.50
1311, 0.68
1312, 0.53
1313, 0.34
1314, 0.38
1315, 0.15
1316, 0.09
1317, 0.17
1318, 0.34
1319, 0.21
1320, 0.30
1321, 0.62
1322, 0.89
1323, 0.06
1324, 0.99
1325, 0.83
1326, 0.05
1327, 0.40
1328, 0.67
1329, 0.12
1330, 0.17
1331, 0.16
1332, 0.13
1333, 0.07
1334, 0.30
1335, 0.14
1336, 0.08
1337, 0.31
1338, 0.06
1339, 0.35
1340, 0.36
1341, 0.94
1342, 1.00
1343, 0.99
1344, 0.44
1345, 0.48
1346, 0.12
1347, 0.41
1348, 0.11
1349, 0.26
1350, 0.05
1351, 0.50
1352, 0.00
1353, 0.15
1354, 0.40
1355, 0.41
1356, 0.35
1357, 0.43
1358, 0.15
1359, 0.10
1360, 0.50
1361, 0.83
1362, 0.16
1363, 0.23
1364, 0.38
1365, 1.00
1366, 0.95
1367, 0.85
1368, 0.15
1369, 0.55
1370, 0.21
1371, 0.53
1372, 0.70
1373, 0.28
1374, 0.17
1375, 0.55
1376, 0.14
1377, 0.00
1378, 0.00
1379, 1.00
1380, 0.11
1381, 1.00
1382, 0.18
1383, 0.43
1384, 0.25
1385, 0.26
1386, 0.28
1387, 0.54
1388, 0.58
1389, 0.35
1390, 0.43
1391, 0.88
1392, 0.27
1393, 0.80
1394, 0.13
1395, 0.07
1396, 0.67
1397, 0.47
1398, 0.12
1399, 0.69
1400, 0.20
1401, 0.28
1402, 0.41
1403, 0.00
1404, 0.85
1405, 0.07
1406, 0.38
1407, 0.60
1408, 0.47
1409, 0.50
1410, 0.32
1411, 0.21
1412, 0.11
1413, 0.11
1414, 0.05
1415, 0.19
1416, 0.20
1417, 0.53
1418, 0.43
1419, 0.36
1420, 0.23
1421, 0.16
1422, 0.66
1423, 0.39
1424, 0.77
1425, 0.39
1426, 0.53
1427, 0.07
1428, 0.00
1429, 0.31
1430, 0.26
1431, 0.00
1432, 0.32
1433, 0.23
1434, 0.23
1435, 0.67
1436, 0.36
1437, 0.50
1438, 0.19
1439, 0.04
1440, 0.10
1441, 0.30
1442, 0.62
1443, 0.15
1444, 0.26
1445, 0.30
1446, 0.33
1447, 0.25
1448, 0.50
1449, 0.15
1450, 0.10
1451, 0.41
1452, 0.02
1453, 0.03
1454, 0.29
1455, 0.02
1456, 0.00
1457, 0.87
1458, 0.99
1459, 0.25
1460, 0.02
1461, 0.42
1462, 0.20
1463, 0.21
1464, 0.88
1465, 0.86
1466, 0.32
1467, 0.12
1468, 0.84
1469, 0.20
1470, 0.32
1471, 0.06
1472, 0.79
1473, 0.15
1474, 0.21
1475, 0.90
1476, 0.14
1477, 0.32
1478, 0.15
1479, 0.22
1480, 0.26
1481, 0.67
1482, 0.60
1483, 0.15
1484, 0.97
1485, 0.27
1486, 0.11
1487, 0.18
1488, 0.56
1489, 0.13
1490, 0.12
1491, 0.50
1492, 0.46
1493, 0.17
1494, 0.44
1495, 0.78
1496, 1.00
1497, 0.07
1498, 0.09
1499, 0.59
1500, 0.70
1501, 0.31
1502, 0.12
1503, 1.00
1504, 0.20
1505, 0.24
1506, 0.27
1507, 0.68
1508, 0.43
1509, 0.17
1510, 0.38
1511, 0.00
1512, 0.03
1513, 0.05
1514, 0.51
1515, 0.10
1516, 0.38
1517, 0.07
1518, 0.53
1519, 0.42
1520, 0.12
1521, 0.46
1522, 0.16
1523, 0.07
1524, 0.28
1525, 0.28
1526, 0.15
1527, 0.37
1528, 0.33
1529, 0.89
1530, 0.73
1531, 0.19
1532, 0.28
1533, 0.30
1534, 0.19
1535, 0.50
1536, 0.03
1537, 0.50
1538, 0.80
1539, 0.70
1540, 0.33
1541, 0.31
1542, 0.30
1543, 0.41
1544, 0.29
1545, 0.68
1546, 0.12
1547, 0.08
1548, 0.10
1549, 0.83
1550, 0.42
1551, 0.58
1552, 0.32
1553, 0.33
1554, 0.09
1555, 0.90
1556, 0.00
1557, 0.86
1558, 0.87
1559, 0.18
1560, 0.32
1561, 0.20
1562, 0.32
1563, 0.08
1564, 0.00
1565, 0.64
1566, 0.10
1567, 0.23
1568, 0.75
1569, 0.10
1570, 0.11
1571, 0.00
1572, 0.20
1573, 0.80
1574, 0.49
1575, 0.16
1576, 0.53
1577, 0.27
1578, 0.03
1579, 0.34
1580, 0.24
1581, 0.42
1582, 0.27
1583, 0.90
1584, 0.16
1585, 0.77
1586, 0.10
1587, 0.28
1588, 0.80
1589, 0.18
1590, 0.51
1591, 0.14
1592, 0.26
1593, 0.35
1594, 0.94
1595, 0.43
1596, 0.25
1597, 0.80
1598, 0.43
1599, 0.12
1600, 0.60
1601, 1.00
1602, 0.28
1603, 0.22
1604, 0.32
1605, 0.20
1606, 0.36
1607, 0.17
1608, 0.11
1609, 0.14
1610, 0.33
1611, 0.15
1612, 0.12
1613, 0.48
1614, 0.07
1615, 0.06
1616, 0.29
1617, 0.49
1618, 0.09
1619, 0.91
1620, 0.73
1621, 1.00
1622, 0.15
1623, 0.28
1624, 0.80
1625, 0.13
1626, 0.49
1627, 0.09
1628, 0.02
1629, 0.15
1630, 0.55
1631, 0.17
1632, 0.61
1633, 0.88
1634, 0.24
1635, 0.22
1636, 0.12
1637, 0.15
1638, 0.22
1639, 0.14
1640, 0.47
1641, 0.23
1642, 0.57
1643, 0.22
1644, 0.82
1645, 0.29
1646, 1.00
1647, 0.70
1648, 0.28
1649, 0.18
1650, 0.14
1651, 0.57
1652, 0.25
1653, 0.18
1654, 0.55
1655, 0.23
1656, 0.13
1657, 0.20
1658, 0.62
1659, 0.00
1660, 0.05
1661, 0.49
1662, 0.30
1663, 0.00
1664, 0.40
1665, 0.24
1666, 0.38
1667, 0.02
1668, 0.50
1669, 0.50
1670, 0.72
1671, 0.50
1672, 0.51
1673, 0.09
1674, 0.11
1675, 0.60
1676, 0.51
1677, 0.23
1678, 0.16
1679, 0.30
1680, 0.49
1681, 0.54
1682, 0.68
1683, 0.43
1684, 0.12
1685, 0.39
1686, 0.57
1687, 0.25
1688, 0.27
1689, 0.15
1690, 0.12
1691, 0.30
1692, 0.80
1693, 0.90
1694, 0.60
1695, 0.38
1696, 0.55
1697, 0.23
1698, 0.56
1699, 0.35
1700, 0.48
1701, 0.33
1702, 0.32
1703, 0.14
1704, 0.73
1705, 0.90
1706, 0.55
1707, 0.19
1708, 0.07
1709, 0.41
1710, 0.72
1711, 0.18
1712, 0.46
1713, 0.65
1714, 0.60
1715, 0.77
1716, 0.30
1717, 0.46
1718, 0.14
1719, 0.54
1720, 0.12
1721, 0.14
1722, 0.30
1723, 0.15
1724, 0.65
1725, 0.22
1726, 0.98
1727, 0.05
1728, 0.50
1729, 0.15
1730, 0.34
1731, 0.00
1732, 0.19
1733, 0.56
1734, 0.00
1735, 0.36
1736, 0.02
1737, 0.15
1738, 0.10
1739, 0.21
1740, 0.10
1741, 0.33
1742, 0.35
1743, 0.68
1744, 0.47
1745, 0.08
1746, 0.40
1747, 0.24
1748, 0.51
1749, 0.88
1750, 0.04
1751, 0.23
1752, 0.02
1753, 0.38
1754, 0.26
1755, 0.03
1756, 0.68
1757, 0.68
1758, 0.17
1759, 0.35
1760, 0.32
1761, 0.32
1762, 0.13
1763, 0.42
1764, 0.38
1765, 0.23
1766, 0.11
1767, 1.00
1768, 0.39
1769, 0.44
1770, 0.21
1771, 0.35
1772, 0.20
1773, 0.18
1774, 0.93
1775, 0.45
1776, 0.51
1777, 0.44
1778, 0.28
1779, 0.35
1780, 0.02
1781, 0.67
1782, 0.48
1783, 0.03
1784, 0.50
1785, 0.34
1786, 0.21
1787, 0.14
1788, 0.40
1789, 0.00
1790, 0.26
1791, 0.30
1792, 0.60
1793, 0.36
1794, 0.16
1795, 0.23
1796, 0.09
1797, 0.80
1798, 0.25
1799, 0.34
1800, 0.10
1801, 0.88
1802, 0.19
1803, 0.01
1804, 0.07
1805, 0.72
1806, 0.23
1807, 0.82
1808, 0.10
1809, 0.42
1810, 0.38
1811, 0.27
1812, 0.20
1813, 0.54
1814, 0.90
1815, 0.35
1816, 0.17
1817, 1.00
1818, 0.39
1819, 0.14
1820, 0.29
1821, 0.40
1822, 0.64
1823, 0.02
1824, 0.15
1825, 0.60
1826, 0.13
1827, 0.58
1828, 0.60
1829, 0.78
1830, 0.09
1831, 0.17
1832, 0.12
1833, 0.37
1834, 0.07
1835, 0.32
1836, 0.92
1837, 0.06
1838, 0.89
1839, 0.97
1840, 0.25
1841, 0.37
1842, 0.08
1843, 0.27
1844, 0.96
1845, 0.60
1846, 0.19
1847, 0.29
1848, 0.20
1849, 0.33
1850, 0.01
1851, 0.14
1852, 0.37
1853, 0.02
1854, 0.08
1855, 0.32
1856, 0.27
1857, 0.24
1858, 0.29
1859, 0.70
1860, 0.14
1861, 0.18
1862, 0.25
1863, 0.31
1864, 0.18
1865, 0.21
1866, 0.42
1867, 0.10
1868, 0.32
1869, 0.90
1870, 0.15
1871, 0.11
1872, 0.08
